ID,TeamIdx,BotIdx,PosX,PosY,Action,ActX,ActY
0,1,1,60,60,i,0,0
1,1,1,60,62,i,0,0
2,1,1,62,60,i,0,0
3,1,1,62,63,i,0,0
4,1,1,63,65,i,0,0
5,1,1,63,67,i,0,0
6,1,1,63,62,i,0,0
7,1,1,66,63,i,0,0
8,1,1,65,67,i,0,0
9,1,1,66,68,i,0,0
10,1,1,64,60,i,0,0
11,1,1,68,63,i,0,0
12,1,1,68,70,i,0,0
13,1,1,64,68,i,0,0
14,1,1,65,64,i,0,0
15,1,1,63,70,i,0,0
16,1,1,70,63,i,0,0
17,1,1,72,63,i,0,0
18,1,1,70,69,i,0,0
19,1,1,74,63,i,0,0
20,1,1,67,65,i,0,0
21,1,1,70,71,i,0,0
22,1,1,66,60,i,0,0
23,1,1,67,71,i,0,0
24,1,1,75,65,i,0,0
25,1,1,64,72,i,0,0
26,1,1,76,63,i,0,0
27,1,1,69,73,i,0,0
28,1,1,69,75,i,0,0
29,1,1,65,73,i,0,0
30,1,1,77,64,i,0,0
31,1,1,71,65,i,0,0
32,1,1,68,60,i,0,0
33,1,1,69,66,i,0,0
34,1,1,78,67,i,0,0
35,1,1,64,75,i,0,0
36,1,1,72,66,i,0,0
37,1,1,66,70,i,0,0
38,1,1,76,68,i,0,0
39,1,1,79,66,i,0,0
40,1,1,81,68,i,0,0
41,1,1,61,65,i,0,0
42,1,1,74,68,i,0,0
43,1,1,60,67,i,0,0
44,1,1,82,69,i,0,0
45,1,1,71,73,i,0,0
46,1,1,67,74,i,0,0
47,1,1,66,76,i,0,0
48,1,1,60,69,i,0,0
49,1,1,61,72,i,0,0
50,1,1,84,70,i,0,0
51,1,1,68,77,i,0,0
52,1,1,66,78,i,0,0
53,1,1,71,75,i,0,0
54,1,1,62,75,i,0,0
55,1,1,86,70,i,0,0
56,1,1,69,68,i,0,0
57,1,1,66,80,i,0,0
58,1,1,66,81,i,0,0
59,1,1,87,72,i,0,0
60,1,1,79,63,i,0,0
61,1,1,73,74,i,0,0
62,1,1,69,78,i,0,0
63,1,1,74,75,i,0,0
64,1,1,67,83,i,0,0
65,1,1,74,77,i,0,0
66,1,1,75,79,i,0,0
67,1,1,69,84,i,0,0
68,1,6,68,80,i,0,0
69,1,6,79,70,i,0,0
70,1,6,63,77,i,0,0
71,1,6,63,78,i,0,0
72,1,6,74,81,i,0,0
73,1,6,69,86,i,0,0
74,1,6,76,82,i,0,0
75,1,6,89,73,i,0,0
76,1,6,91,73,i,0,0
77,1,6,69,88,i,0,0
78,1,6,65,83,i,0,0
79,1,6,89,71,m,94,78
80,1,6,63,80,i,0,0
81,1,6,69,82,i,0,0
82,1,6,77,84,m,84,88
83,1,6,92,72,i,0,0
84,1,6,70,61,i,0,0
85,1,6,84,67,i,0,0
86,1,6,81,66,i,0,0
87,1,6,72,69,i,0,0
88,1,6,74,71,i,0,0
89,1,6,61,77,i,0,0
90,1,6,78,85,i,0,0
91,1,6,92,75,i,0,0
92,1,6,76,76,i,0,0
93,1,6,70,67,i,0,0
94,1,6,72,71,i,0,0
95,1,6,72,61,i,0,0
96,1,6,81,63,i,0,0
97,1,6,76,80,i,0,0
98,1,6,85,67,i,0,0
99,2,7,140,140,i,0,0
100,2,7,139,138,i,0,0
101,2,7,138,140,i,0,0
102,2,7,137,140,i,0,0
103,2,7,135,138,i,0,0
104,2,7,139,137,i,0,0
105,2,7,134,138,i,0,0
106,2,7,137,136,i,0,0
107,2,7,132,138,i,0,0
108,2,7,133,136,i,0,0
109,2,12,130,139,i,0,0
110,2,12,139,130,i,0,0
111,2,12,135,134,i,0,0
112,2,12,127,135,i,0,0
113,2,12,123,136,i,0,0
114,2,12,132,132,i,0,0
115,2,12,133,128,i,0,0
116,2,12,120,133,i,0,0
117,2,12,128,130,i,0,0
118,2,12,131,124,i,0,0
119,2,12,139,122,i,0,0
120,2,12,128,121,i,0,0
121,2,12,137,119,i,0,0
122,2,12,124,120,i,0,0
123,2,12,121,118,i,0,0
124,2,12,116,132,i,0,0
125,2,12,120,138,i,0,0
126,2,12,132,118,i,0,0
127,2,12,135,114,i,0,0
128,2,12,136,110,i,0,0
129,2,12,119,114,i,0,0
130,2,12,137,127,i,0,0
131,2,12,112,130,i,0,0
132,2,12,125,140,i,0,0
133,2,12,108,132,i,0,0
134,2,12,104,131,i,0,0
135,2,12,115,112,m,111,105
136,2,12,109,127,i,0,0
137,2,12,113,108,m,110,102
138,2,14,126,116,i,0,0
139,2,14,100,130,i,0,0
140,2,14,124,112,i,0,0
141,2,14,124,126,i,0,0
142,2,14,121,124,i,0,0
143,2,14,107,124,i,0,0
144,2,14,124,130,i,0,0
145,2,14,116,139,i,0,0
146,2,23,117,119,m,114,113
0,1,1,66,65,i,0,0
1,1,1,66,67,i,0,0
2,1,1,68,66,i,0,0
3,1,1,68,68,m,74,73
4,1,1,69,70,m,74,75
5,1,1,69,72,m,74,76
6,1,1,69,67,m,75,72
7,1,1,71,68,m,76,73
8,1,1,71,72,m,76,76
9,1,1,72,73,m,77,77
10,1,1,70,66,m,75,71
11,1,1,73,68,m,78,73
12,1,1,74,74,m,77,77
13,1,1,70,73,m,75,77
14,1,1,71,70,m,76,74
15,1,1,69,75,m,74,79
16,1,1,75,69,m,80,73
17,1,1,77,69,m,81,73
18,1,1,76,74,m,79,78
19,1,1,79,69,m,83,73
20,1,1,73,71,m,77,75
21,1,1,76,76,m,79,79
22,1,1,72,66,m,77,71
23,1,1,73,76,m,76,78
24,1,1,80,71,m,83,75
25,1,1,70,77,m,75,80
26,1,1,81,69,m,84,73
27,1,1,75,78,m,79,80
28,1,1,75,79,m,79,82
29,1,1,72,78,m,76,81
30,1,1,82,70,m,85,74
31,1,1,76,71,m,80,74
32,1,1,74,66,m,79,71
33,1,1,75,71,m,79,75
34,1,1,83,73,m,85,76
35,1,1,71,79,m,75,82
36,1,1,78,71,m,80,74
37,1,1,72,74,m,76,78
38,1,1,81,73,m,84,76
39,1,1,84,72,m,87,75
40,1,1,86,74,m,90,79
41,1,1,67,70,m,73,75
42,1,1,79,73,m,82,76
43,1,1,66,72,m,72,76
44,1,1,87,75,m,92,80
45,1,1,77,78,m,80,81
46,1,1,73,78,m,77,81
47,1,1,72,80,m,76,83
48,1,1,67,73,m,72,77
49,1,1,68,76,m,73,80
50,1,1,89,76,m,92,81
51,1,1,74,81,m,77,84
52,1,1,72,82,m,76,84
53,1,1,77,80,m,80,82
54,1,1,68,79,m,73,82
55,1,1,91,77,m,96,83
56,1,1,74,73,m,78,77
57,1,1,72,84,m,76,86
58,1,1,73,85,m,76,87
59,1,1,92,78,m,97,84
60,1,1,83,69,m,86,73
61,1,1,79,79,m,81,81
62,1,1,75,82,m,78,84
63,1,1,80,80,m,86,85
64,1,1,74,87,m,77,89
65,1,1,80,82,m,86,86
66,1,1,81,83,m,87,87
67,1,1,75,88,m,82,90
68,1,6,75,84,m,79,86
69,1,6,85,76,m,90,82
70,1,6,70,81,m,75,84
71,1,6,70,83,m,75,85
72,1,6,81,85,m,88,89
73,1,6,76,90,m,84,92
74,1,6,83,87,m,88,90
75,1,6,94,80,m,98,86
76,1,6,95,80,a,109,101
77,1,6,76,91,m,84,93
78,1,6,72,87,m,76,89
79,1,6,94,78,m,98,85
80,1,6,71,84,m,75,87
81,1,6,76,86,m,79,88
82,1,6,84,88,m,92,91
83,1,6,97,80,m,99,86
84,1,6,76,67,m,81,72
85,1,6,89,74,m,93,80
86,1,6,86,72,m,89,76
87,1,6,78,75,m,82,78
88,1,6,80,77,m,83,80
89,1,6,68,81,m,73,84
90,1,6,85,90,m,92,92
91,1,6,97,82,a,109,101
92,1,6,82,82,m,88,86
93,1,6,76,72,m,81,77
