ID,TeamIdx,BotIdx,PosX,PosY,Action,ActX,ActY
0,1,9,60,60,i,0,0
1,1,9,61,61,i,0,0
2,1,9,61,63,i,0,0
3,1,9,61,64,i,0,0
4,1,9,63,65,i,0,0
5,1,0,64,61,i,0,0
6,1,0,67,61,i,0,0
7,1,0,70,61,i,0,0
8,1,0,66,64,i,0,0
9,1,0,72,60,i,0,0
10,1,0,71,65,i,0,0
11,1,0,74,62,i,0,0
12,1,0,61,66,i,0,0
13,1,0,63,68,i,0,0
14,1,0,72,67,i,0,0
15,1,0,63,71,i,0,0
16,1,0,76,60,i,0,0
17,1,0,66,72,i,0,0
18,1,0,75,64,i,0,0
19,1,0,64,73,i,0,0
20,1,0,67,74,i,0,0
21,1,20,77,68,i,0,0
22,1,20,79,63,i,0,0
23,1,20,73,70,i,0,0
24,1,20,67,67,i,0,0
25,1,20,77,72,m,79,75
26,1,20,82,69,i,0,0
27,1,20,62,77,i,0,0
28,1,20,65,79,i,0,0
29,1,20,68,82,m,71,84
30,1,20,70,76,i,0,0
31,1,24,82,61,i,0,0
32,1,24,70,86,i,0,0
33,1,24,63,82,i,0,0
34,1,24,84,72,i,0,0
35,1,24,70,69,i,0,0
36,1,24,64,85,i,0,0
37,1,24,67,89,i,0,0
38,2,0,140,140,i,0,0
39,2,0,140,137,i,0,0
40,2,0,138,137,i,0,0
41,2,0,135,134,i,0,0
42,2,0,139,134,i,0,0
43,2,0,133,132,i,0,0
44,2,0,134,130,i,0,0
45,2,0,131,132,i,0,0
46,2,0,135,137,i,0,0
47,2,0,132,128,i,0,0
48,2,0,137,131,i,0,0
49,2,0,136,128,i,0,0
50,2,0,128,131,i,0,0
51,2,0,134,126,i,0,0
52,2,0,138,125,i,0,0
53,2,0,133,139,i,0,0
54,2,0,132,136,i,0,0
55,2,0,139,128,i,0,0
56,2,0,133,124,i,0,0
57,2,0,125,131,i,0,0
58,2,0,129,128,i,0,0
59,2,0,133,122,i,0,0
60,2,0,129,138,i,0,0
61,2,0,131,119,i,0,0
62,2,0,128,126,i,0,0
63,2,0,128,135,i,0,0
64,2,0,136,124,i,0,0
65,2,0,128,123,i,0,0
66,2,0,127,121,i,0,0
67,2,0,124,134,i,0,0
68,2,0,126,138,i,0,0
69,2,0,119,128,i,0,0
70,2,0,124,137,i,0,0
71,2,0,122,133,i,0,0
72,2,0,125,139,i,0,0
73,2,0,122,139,i,0,0
74,2,0,136,121,i,0,0
75,2,14,125,125,i,0,0
76,2,14,120,136,i,0,0
77,2,14,117,129,i,0,0
78,2,14,118,125,i,0,0
79,2,14,115,124,i,0,0
80,2,14,136,118,i,0,0
81,2,14,133,116,i,0,0
82,2,16,122,122,i,0,0
83,2,16,121,118,i,0,0
84,2,16,128,117,i,0,0
85,2,16,131,112,i,0,0
86,2,16,134,109,i,0,0
87,2,16,111,120,i,0,0
88,2,16,129,108,i,0,0
0,1,9,64,64,m,69,69
1,1,9,66,65,i,0,0
2,1,9,65,67,m,69,71
3,1,9,66,69,m,69,72
4,1,9,67,69,m,71,72
5,1,0,70,68,i,0,0
6,1,0,73,68,i,0,0
7,1,0,76,68,m,83,75
8,1,0,73,71,i,0,0
9,1,0,79,67,m,85,74
10,1,0,78,71,m,83,77
11,1,0,81,68,i,0,0
12,1,0,68,73,i,0,0
13,1,0,70,75,m,76,81
14,1,0,79,74,i,0,0
15,1,0,70,78,i,0,0
16,1,0,83,67,i,0,0
17,1,0,73,78,i,0,0
18,1,0,82,71,m,88,76
19,1,0,71,80,m,76,85
20,1,0,74,81,m,79,85
21,1,20,80,71,m,82,72
22,1,20,82,66,m,82,66
23,1,20,76,73,m,78,75
24,1,20,70,70,m,71,71
25,1,20,79,75,m,82,77
26,1,20,85,72,m,86,73
27,1,20,65,79,m,66,80
28,1,20,68,82,m,68,82
29,1,20,71,84,m,73,87
30,1,20,73,79,m,73,79
31,1,24,86,66,m,88,67
32,1,24,74,90,m,76,92
33,1,24,68,87,m,69,87
34,1,24,89,77,m,91,79
35,1,24,75,74,m,76,75
36,1,24,68,90,m,69,90
37,1,24,72,93,m,74,95
38,2,0,133,133,i,0,0
39,2,0,133,131,i,0,0
40,2,0,131,130,i,0,0
41,2,0,128,127,i,0,0
42,2,0,132,127,i,0,0
43,2,0,126,126,i,0,0
44,2,0,127,123,i,0,0
45,2,0,124,125,i,0,0
46,2,0,128,130,i,0,0
47,2,0,125,122,i,0,0
48,2,0,131,124,i,0,0
49,2,0,130,121,i,0,0
50,2,0,121,124,i,0,0
51,2,0,128,119,i,0,0
52,2,0,131,119,i,0,0
53,2,0,126,133,i,0,0
54,2,0,125,130,i,0,0
55,2,0,132,122,i,0,0
56,2,0,126,117,i,0,0
57,2,0,118,124,i,0,0
58,2,0,122,121,i,0,0
59,2,0,126,115,i,0,0
60,2,0,123,131,i,0,0
61,2,0,124,113,m,118,106
62,2,0,121,119,i,0,0
63,2,0,121,128,i,0,0
64,2,0,129,117,i,0,0
65,2,0,121,116,m,114,110
66,2,0,120,114,i,0,0
67,2,0,118,127,i,0,0
68,2,0,120,131,i,0,0
69,2,0,113,121,m,106,115
70,2,0,117,130,i,0,0
71,2,0,115,126,i,0,0
72,2,0,118,133,i,0,0
73,2,0,115,132,i,0,0
74,2,0,129,114,i,0,0
75,2,14,119,120,m,116,117
76,2,14,115,131,m,110,127
77,2,14,112,124,m,107,119
78,2,14,113,120,m,109,115
79,2,14,110,118,m,108,116
80,2,14,131,113,m,127,109
81,2,14,127,111,m,124,108
82,2,16,115,115,m,110,110
83,2,16,115,111,m,111,107
84,2,16,122,111,m,117,106
85,2,16,124,106,m,120,101
86,2,16,127,102,m,123,97
87,2,16,104,114,m,102,111
88,2,16,122,102,m,119,98
0,1,9,69,69,i,0,0
1,1,9,70,70,m,72,72
2,1,9,69,71,i,0,0
3,1,9,69,73,i,0,0
4,1,9,71,73,m,76,77
5,1,0,77,75,m,81,79
6,1,0,80,75,m,84,79
7,1,0,83,75,i,0,0
8,1,0,79,78,m,82,81
9,1,0,85,74,i,0,0
10,1,0,84,77,m,90,84
11,1,0,88,75,m,90,78
12,1,0,75,80,m,75,80
13,1,0,76,81,i,0,0
14,1,0,86,80,m,88,82
15,1,0,77,84,m,79,87
