ID,TeamIdx,BotIdx,PosX,PosY,Action,ActX,ActY
0,1,6,60,60,i,0,0
1,1,2,61,62,i,0,0
2,1,46,62,64,i,0,0
3,1,46,63,60,i,0,0
4,1,46,60,66,i,0,0
5,1,46,66,61,i,0,0
6,1,46,66,64,i,0,0
7,1,46,68,64,i,0,0
8,1,46,69,61,i,0,0
9,1,46,72,61,i,0,0
10,1,46,65,66,i,0,0
11,1,46,68,67,i,0,0
12,1,46,74,64,i,0,0
13,1,46,76,66,i,0,0
14,1,46,60,69,i,0,0
15,1,46,62,73,i,0,0
16,1,46,71,68,i,0,0
17,1,46,63,76,i,0,0
18,1,46,69,70,i,0,0
19,1,46,70,73,i,0,0
20,1,46,78,68,i,0,0
21,1,46,81,68,i,0,0
22,1,46,63,79,i,0,0
23,2,12,140,140,i,0,0
24,2,2,137,140,i,0,0
25,2,2,136,138,i,0,0
26,2,2,133,137,i,0,0
27,2,2,132,135,i,0,0
28,2,2,134,140,i,0,0
29,2,2,136,136,i,0,0
30,2,2,140,137,i,0,0
31,2,2,138,137,i,0,0
32,2,2,130,134,i,0,0
33,2,2,129,132,i,0,0
34,2,2,127,133,i,0,0
35,2,2,134,135,i,0,0
36,2,2,139,135,i,0,0
37,2,2,132,139,i,0,0
38,2,2,139,133,i,0,0
39,2,2,134,134,i,0,0
40,2,2,136,134,i,0,0
41,2,2,130,139,i,0,0
42,2,2,138,131,i,0,0
43,2,2,139,129,i,0,0
44,2,2,139,126,i,0,0
45,2,2,132,133,i,0,0
46,2,2,127,130,i,0,0
47,2,2,126,128,i,0,0
48,2,2,132,131,i,0,0
49,2,2,125,132,i,0,0
50,2,2,131,137,i,0,0
51,2,2,128,136,i,0,0
52,2,2,137,125,i,0,0
53,2,2,128,139,i,0,0
54,2,2,135,132,i,0,0
55,2,2,133,129,i,0,0
56,2,2,138,123,i,0,0
57,2,35,139,138,i,0,0
58,2,35,137,138,i,0,0
59,2,35,133,136,i,0,0
60,2,35,140,136,i,0,0
61,2,35,131,137,i,0,0
62,2,35,136,135,i,0,0
63,2,35,135,140,i,0,0
64,2,35,137,133,i,0,0
65,2,35,140,131,i,0,0
66,2,40,132,128,i,0,0
0,1,6,66,66,i,0,0
1,1,2,65,66,i,0,0
2,1,46,66,67,i,0,0
3,1,46,66,64,i,0,0
4,1,46,64,70,i,0,0
5,1,46,69,64,i,0,0
6,1,46,69,67,i,0,0
7,1,46,72,68,i,0,0
8,1,46,72,65,i,0,0
9,1,46,75,65,i,0,0
10,1,46,68,70,i,0,0
11,1,46,71,71,i,0,0
12,1,46,77,68,i,0,0
13,1,46,79,70,i,0,0
14,1,46,64,73,m,68,76
15,1,46,66,76,m,69,79
16,1,46,74,71,i,0,0
17,1,46,67,79,i,0,0
18,1,46,72,74,i,0,0
19,1,46,74,76,i,0,0
20,1,46,81,72,i,0,0
21,1,46,84,72,m,87,76
22,1,46,67,82,i,0,0
23,2,12,135,134,i,0,0
24,2,2,133,135,i,0,0
25,2,2,132,133,i,0,0
26,2,2,129,132,i,0,0
27,2,2,128,130,i,0,0
28,2,2,131,135,i,0,0
29,2,2,132,131,i,0,0
30,2,2,136,132,i,0,0
31,2,2,134,132,i,0,0
32,2,2,126,128,i,0,0
33,2,2,125,127,i,0,0
34,2,2,124,128,i,0,0
35,2,2,130,130,i,0,0
36,2,2,134,130,i,0,0
37,2,2,129,134,i,0,0
38,2,2,134,128,i,0,0
39,2,2,130,129,i,0,0
40,2,2,132,130,i,0,0
41,2,2,127,134,i,0,0
42,2,2,134,126,i,0,0
43,2,2,135,125,i,0,0
44,2,2,134,122,i,0,0
45,2,2,128,128,i,0,0
46,2,2,124,125,i,0,0
47,2,2,123,123,m,119,118
48,2,2,128,126,i,0,0
49,2,2,121,127,i,0,0
50,2,2,127,132,i,0,0
51,2,2,125,131,i,0,0
52,2,2,133,120,i,0,0
53,2,2,125,134,i,0,0
54,2,2,131,127,i,0,0
55,2,2,129,125,i,0,0
56,2,2,133,119,i,0,0
57,2,35,136,134,i,0,0
58,2,35,134,134,i,0,0
59,2,35,130,132,i,0,0
60,2,35,136,132,i,0,0
61,2,35,128,133,i,0,0
62,2,35,133,131,i,0,0
63,2,35,132,136,i,0,0
64,2,35,133,129,i,0,0
65,2,35,136,127,i,0,0
66,2,40,132,128,i,0,0
